latitude,longitude,report_timestamp,wave_max_height_m,wave_mean_direction_degrees,wave_peak_period_seconds,wave_significant_height_m,wind_direction_degrees,wind_gust_10m_kn,wind_gust_kn,wind_speed_10m_kn,wind_speed_kn,wind_temperature_c
32.8671727,-117.2634933,2020-06-01T23:30:00+00:00,1.387553573,261.8651024,5.389473684,0.818374091,6.155564082,1.95,1.5,1.40913424,1.083949416,22.30769231
32.8672094,-117.2635201,2020-06-02T00:00:00+00:00,1.453681086,267.0384128,6.023529412,0.839315689,61.72170031,1.04,0.8,0.443834908,0.341411468,23
32.8672606,-117.2635729,2020-06-02T00:30:00+00:00,1.478684545,258.6615283,5.535135135,0.88219134,181.8953944,0.78,0.6,0.547501565,0.42115505,23
32.8671821,-117.2636093,2020-06-02T01:00:00+00:00,1.57505835,255.21055,4.654545455,0.909268894,121.3683509,3.12,2.4,2.433483128,1.871910098,22
32.8671889,-117.2635257,2020-06-02T01:30:00+00:00,1.559658924,256.5448207,4.452173913,0.936291252,92.44177665,0.65,0.5,0.353195898,0.271689152,20
32.8672229,-117.2635642,2020-06-02T02:00:00+00:00,1.350800603,258.2112396,4.654545455,0.882396111,160.9319529,2.47,1.9,1.745266443,1.342512648,20
32.8673122,-117.2636136,2020-06-02T02:30:00+00:00,1.593469432,260.4851563,4.762790698,0.962118311,173.5271316,0.91,0.7,0.565405287,0.434927144,20
32.8674539,-117.2636853,2020-06-02T03:00:00+00:00,1.453632042,259.7053771,5.851428571,0.934008636,179.0547093,2.47,1.9,2.256799598,1.735999691,19.36538462
32.8675043,-117.2636901,2020-06-02T03:30:00+00:00,1.654763645,264.839576,5.12,0.966144998,200.8535629,2.6,2,2.164291642,1.664839725,19.64423077
32.8675007,-117.263688,2020-06-02T04:00:00+00:00,1.545096154,263.2232598,5.389473684,0.949122511,239.0886272,3.12,2.4,2.684859161,2.065276278,19.36538462
32.8674226,-117.2636675,2020-06-02T04:30:00+00:00,1.582147026,266.2805479,5.535135135,1.073762851,200.8543798,3.38,2.6,3.053972686,2.349209758,19.78846154
32.8674015,-117.263674,2020-06-02T05:00:00+00:00,1.692016715,264.5712634,6.206060606,1.068758186,23.27309736,2.47,1.9,1.737041658,1.336185891,19
32.8673419,-117.263652,2020-06-02T05:30:00+00:00,1.414990246,268.4304243,6.023529412,1.021621703,51.43605553,2.73,2.1,1.760505566,1.354235051,19
32.8673414,-117.2637498,2020-06-02T06:00:00+00:00,1.785257604,266.3618757,6.606451613,1.100601636,244.7165966,1.3,1,0.683901051,0.526077732,19
32.867292,-117.263735,2020-06-02T06:30:00+00:00,1.888174883,266.24247,6.606451613,1.153094987,102.8679707,2.34,1.8,1.577467753,1.213436733,19
32.8673249,-117.2638422,2020-06-02T07:00:00+00:00,1.843572847,267.1040469,6.4,1.190253779,190.3329901,2.6,2,1.996153625,1.535502788,19
32.8674277,-117.2639495,2020-06-02T07:30:00+00:00,1.912714535,269.8375849,5.535135135,1.193086687,140.4495993,2.86,2.2,2.337310793,1.797931379,19
32.8674902,-117.2639501,2020-06-02T08:00:00+00:00,2.00226544,273.3455788,5.851428571,1.144495136,197.7694563,3.25,2.5,2.74288027,2.1099079,19
32.8674924,-117.263919,2020-06-02T08:30:00+00:00,1.668757812,271.370312,5.688888889,1.151206238,182.778911,1.43,1.1,1.183171724,0.910132095,19
32.867479,-117.2639275,2020-06-02T09:00:00+00:00,1.881945607,271.6869607,5.389473684,1.189145095,97.84787011,2.21,1.7,1.434169025,1.103206943,19
32.867422,-117.2639746,2020-06-02T09:30:00+00:00,2.405242087,270.4831712,6.206060606,1.166917272,118.5653396,4.42,3.4,3.379208814,2.599391395,19
32.8673738,-117.2640114,2020-06-02T10:00:00+00:00,1.762512023,273.8349712,6.606451613,1.069799644,99.72678403,5.2,4,3.860118441,2.969321878,18.24038462
32.8673355,-117.2640387,2020-06-02T10:30:00+00:00,1.483066145,269.9230779,5.389473684,1.004444639,114.1549416,2.99,2.3,2.462072689,1.893902069,18
32.8672803,-117.2640309,2020-06-02T11:00:00+00:00,1.626195585,266.455288,6.826666667,1.07409595,110.9674478,4.29,3.3,3.46205338,2.663117985,18
32.8672352,-117.2640759,2020-06-02T11:30:00+00:00,1.607955688,262.4084049,6.023529412,1.04224058,116.5961177,2.08,1.6,1.316817821,1.012936785,18
32.8671859,-117.2640628,2020-06-02T12:00:00+00:00,1.591433754,264.4357127,7.062068966,1.019723856,140.6407798,2.21,1.7,1.41645172,1.089578246,18
32.8671641,-117.2640874,2020-06-02T12:30:00+00:00,1.51119356,255.2866519,7.585185185,0.951901559,108.1406457,3.12,2.4,2.554115933,1.964704564,18
32.8671697,-117.2640942,2020-06-02T13:00:00+00:00,1.431240445,257.3433954,7.062068966,0.999502651,136.1505965,4.29,3.3,3.891680272,2.993600209,18
32.8672215,-117.2640639,2020-06-02T13:30:00+00:00,1.505025225,254.5968424,7.062068966,1.036477749,147.3087962,5.46,4.2,4.94933251,3.807178854,18
32.8673363,-117.2637462,2020-06-02T14:00:00+00:00,1.806512294,259.3070127,7.062068966,0.995634171,98.97256142,3.77,2.9,3.132611266,2.409700974,18
32.8673625,-117.2635006,2020-06-02T14:30:00+00:00,1.779028009,262.2358598,7.314285714,1.022616519,171.290372,4.29,3.3,3.727162529,2.867048099,19
32.8673609,-117.2634964,2020-06-02T15:00:00+00:00,1.71813724,262.9565096,7.314285714,1.041093374,200.410235,6.63,5.1,5.672905103,4.363773156,22
32.8674232,-117.2635339,2020-06-02T15:30:00+00:00,1.913298484,264.3946425,7.062068966,1.013183534,215.8418719,6.24,4.8,5.111908135,3.932237027,22
32.8675507,-117.2637663,2020-06-02T16:00:00+00:00,1.741476028,266.5676532,7.314285714,1.091860545,230.6393831,8.06,6.2,7.034093789,5.410841376,22
32.8675717,-117.2637251,2020-06-02T16:30:00+00:00,1.765976291,263.6461249,6.606451613,1.056309745,226.3972703,8.06,6.2,7.46016015,5.738584731,22
32.8675116,-117.2635309,2020-06-02T17:00:00+00:00,1.621785421,264.578758,7.062068966,1.072328863,237.1824989,8.32,6.4,7.25615454,5.581657338,22
32.8674914,-117.2635512,2020-06-02T17:30:00+00:00,1.942300315,261.2880361,7.314285714,1.069715593,236.1656763,7.15,5.5,6.13567936,4.719753354,22
32.8675168,-117.2635756,2020-06-02T18:00:00+00:00,1.945966646,264.5669386,7.585185185,1.119814225,231.9392047,8.32,6.4,7.335642807,5.642802159,22
32.8674882,-117.2635569,2020-06-02T18:30:00+00:00,1.770472444,263.5699937,7.062068966,1.146952809,228.574628,9.36,7.2,7.479023388,5.753094914,22
32.8675075,-117.2636041,2020-06-02T19:00:00+00:00,1.949996033,262.1557453,7.585185185,1.202386444,234.5865563,7.41,5.7,6.383572042,4.910440032,23
32.8674344,-117.2635197,2020-06-02T19:30:00+00:00,1.579673829,262.3794457,7.314285714,1.044534934,235.2513217,6.37,4.9,5.362243839,4.124802953,22.36538462
32.8674379,-117.2635051,2020-06-02T20:00:00+00:00,2.192022956,265.3932068,7.314285714,1.142622,223.5859684,8.84,6.8,7.954112472,6.118548055,23
32.8674738,-117.263542,2020-06-02T20:30:00+00:00,1.783561279,266.6948461,7.062068966,1.089028369,230.7472001,8.45,6.5,7.630992233,5.869994025,23
32.8674487,-117.263514,2020-06-02T21:00:00+00:00,1.761894093,262.869201,6.826666667,1.079388583,227.9439758,6.37,4.9,5.575361625,4.288739712,23
32.8674181,-117.2634903,2020-06-02T21:30:00+00:00,1.793664349,263.4287857,6.826666667,1.135650528,228.8129379,7.54,5.8,6.826359847,5.251046036,23
32.867486,-117.2635352,2020-06-02T22:00:00+00:00,1.455304649,267.555878,6.606451613,0.981505915,239.9669643,6.5,5,5.523949024,4.249191557,22
32.8673511,-117.2634479,2020-06-02T22:30:00+00:00,1.671829113,262.2013311,5.851428571,1.000230461,228.2261457,7.15,5.5,6.351106143,4.885466264,22.36538462
32.8672927,-117.2634592,2020-06-02T23:00:00+00:00,1.419504096,267.3723058,7.062068966,0.900544429,238.8099635,6.5,5,5.695692786,4.381302143,22
32.8671247,-117.2634964,2020-06-02T23:30:00+00:00,1.814824955,266.7794545,5.389473684,0.961573832,270.5429832,5.72,4.4,4.402427322,3.386482555,23
32.8670332,-117.2635496,2020-06-03T00:00:00+00:00,1.503717032,266.2795233,6.206060606,0.948591698,273.2686291,5.2,4,4.180865491,3.216050378,22
32.8669634,-117.2636588,2020-06-03T00:30:00+00:00,1.537957161,260.1211633,6.4,0.866276761,271.794371,5.33,4.1,4.269811287,3.284470221,22
32.8669712,-117.2636146,2020-06-03T01:00:00+00:00,1.249955543,258.448163,6.826666667,0.831588942,299.268864,4.29,3.3,3.647855527,2.806042713,22
32.8669426,-117.2637093,2020-06-03T01:30:00+00:00,1.069553614,258.4016724,6.826666667,0.772105507,326.4915594,4.94,3.8,4.371466919,3.362666861,22
32.8669185,-117.2638557,2020-06-03T02:00:00+00:00,1.477687871,256.748249,6.606451613,0.771355352,340.1148658,4.03,3.1,3.404681307,2.618985621,20
32.8669216,-117.2638467,2020-06-03T02:30:00+00:00,1.219175926,252.5389029,6.4,0.743635228,318.4283765,4.55,3.5,3.355606848,2.581236037,20
32.8669426,-117.2638735,2020-06-03T03:00:00+00:00,1.079867425,254.2274889,5.389473684,0.705312164,330.5855094,4.81,3.7,3.913842494,3.010648073,20
32.8669421,-117.2638591,2020-06-03T03:30:00+00:00,1.130668419,253.8821366,5.688888889,0.684404685,283.8021077,4.94,3.8,4.075098171,3.134690901,20
32.8669382,-117.2638609,2020-06-03T04:00:00+00:00,1.037219738,249.0363733,4.995121951,0.704497973,298.1308023,4.29,3.3,3.575360696,2.750277459,20
32.8669409,-117.2639283,2020-06-03T04:30:00+00:00,1.114826038,251.0812147,15.75384615,0.685320403,305.527883,6.76,5.2,5.886769465,4.528284204,20
32.8669619,-117.2639397,2020-06-03T05:00:00+00:00,1.076371629,257.4848936,5.535135135,0.697884688,334.6898224,6.76,5.2,5.506853675,4.236041288,20
32.8669906,-117.2638754,2020-06-03T05:30:00+00:00,1.509848695,257.2594213,6.206060606,0.775438222,3.04612401,6.76,5.2,5.839174255,4.491672503,20
32.8669852,-117.2639237,2020-06-03T06:00:00+00:00,1.155996933,264.2242991,8.533333333,0.73140865,338.7755637,8.32,6.4,7.419702041,5.707463108,20
32.8669736,-117.2638448,2020-06-03T06:30:00+00:00,1.220772209,264.5720398,9.309090909,0.749064437,334.3658069,7.54,5.8,6.786263793,5.220202918,20
32.8670356,-117.2638696,2020-06-03T07:00:00+00:00,1.17322156,260.4836592,8.533333333,0.70834476,14.24137597,3.38,2.6,3.103998524,2.387691172,20
32.8670693,-117.263899,2020-06-03T07:30:00+00:00,1.536007557,263.0997263,7.314285714,0.728380813,341.9803352,4.29,3.3,3.876456156,2.981889351,19.75961538
32.8670964,-117.2638669,2020-06-03T08:00:00+00:00,1.027968196,267.8195448,8.533333333,0.731338624,327.2148701,4.42,3.4,3.845657888,2.958198376,20
32.867224,-117.2638676,2020-06-03T08:30:00+00:00,1.104325479,277.7012932,7.585185185,0.713305095,179.7981747,2.73,2.1,2.272256836,1.747889874,19.34615385
32.8672111,-117.2638209,2020-06-03T09:00:00+00:00,1.053816606,275.7776082,7.876923077,0.715491606,247.6605076,3.25,2.5,2.80685518,2.159119369,19.24038462
32.8671911,-117.2637858,2020-06-03T09:30:00+00:00,1.110115081,273.0049873,6.826666667,0.743191881,33.58918812,2.86,2.2,2.457311493,1.89023961,19.52884615
32.8671304,-117.2637748,2020-06-03T10:00:00+00:00,1.138007065,268.9734905,7.314285714,0.718455216,175.9650604,1.82,1.4,1.529761006,1.176739235,19.06730769
32.867162,-117.2636462,2020-06-03T10:30:00+00:00,1.142432793,269.6469266,6.606451613,0.73921965,30.01149595,3.25,2.5,2.680589315,2.061991781,19
32.8672037,-117.2636694,2020-06-03T11:00:00+00:00,1.144857599,271.9854564,6.206060606,0.698785428,1.362162327,2.6,2,1.732306551,1.332543501,19
32.8671972,-117.2636611,2020-06-03T11:30:00+00:00,1.175529713,271.1398815,9.309090909,0.720161907,323.0944651,3.12,2.4,2.699073432,2.076210332,20
32.8670913,-117.263692,2020-06-03T12:00:00+00:00,1.207811666,270.1769953,6.826666667,0.726430323,316.92703,7.8,6,6.781852368,5.216809514,20
32.8670601,-117.2638647,2020-06-03T12:30:00+00:00,1.240645759,266.7560272,6.206060606,0.726652713,11.54630168,5.98,4.6,4.984285284,3.834065603,20
32.8670838,-117.2638771,2020-06-03T13:00:00+00:00,1.050341928,265.8402083,6.023529412,0.69629484,347.8582376,6.63,5.1,5.709365114,4.391819318,20
32.8670198,-117.2638477,2020-06-03T13:30:00+00:00,1.06251929,265.4843695,5.251282051,0.725982458,355.8165427,8.06,6.2,7.321861012,5.632200779,20
32.8670243,-117.2638056,2020-06-03T14:00:00+00:00,1.040666432,264.1663931,6.023529412,0.666005881,5.235836525,6.89,5.3,6.127495379,4.713457984,20.38461538
32.8669918,-117.2637837,2020-06-03T14:30:00+00:00,0.996995867,264.6522236,5.851428571,0.67528259,334.0851374,5.72,4.4,5.004607785,3.849698296,22
32.8670011,-117.2637433,2020-06-03T15:00:00+00:00,1.053357295,265.582494,4.654545455,0.677613572,323.1829402,4.81,3.7,3.516768183,2.705206294,22
32.8670353,-117.263759,2020-06-03T15:30:00+00:00,0.913957823,266.7497802,5.251282051,0.632170466,276.0470925,3.51,2.7,3.139760958,2.415200737,22.79807692
32.8671018,-117.2637901,2020-06-03T16:00:00+00:00,0.971465943,265.0444819,5.535135135,0.639951906,62.17645477,1.3,1,0.910215719,0.700165937,23
32.8671538,-117.2638262,2020-06-03T16:30:00+00:00,0.894325971,263.8445244,5.12,0.621601291,335.0659584,3.25,2.5,2.70470654,2.080543492,23.63461538
32.8671563,-117.263839,2020-06-03T17:00:00+00:00,0.967090602,260.373343,9.309090909,0.635367865,305.0096141,3.25,2.5,3.026308363,2.32792951,23.5
32.867208,-117.2637101,2020-06-03T17:30:00+00:00,1.143112409,260.5446706,8.904347826,0.68234662,256.5539679,5.33,4.1,4.091374737,3.147211336,24
32.8673675,-117.2636848,2020-06-03T18:00:00+00:00,1.134663738,262.4604511,7.585185185,0.672284096,258.8125963,6.11,4.7,4.805704156,3.696695505,23.57692308
32.8673513,-117.2635472,2020-06-03T18:30:00+00:00,0.941247792,265.5926351,8.192,0.68057269,253.5239882,7.54,5.8,6.390269764,4.915592126,23.15384615
32.8673259,-117.2635513,2020-06-03T19:00:00+00:00,1.123412648,263.4896925,4.357446809,0.701364949,250.2392261,7.41,5.7,6.202991202,4.771531694,23.25
32.8672802,-117.2635627,2020-06-03T19:30:00+00:00,1.093585998,261.4583364,9.752380952,0.754892668,257.218494,6.24,4.8,5.097026761,3.920789816,24
32.8673322,-117.263623,2020-06-03T20:00:00+00:00,1.182230223,262.1755102,8.904347826,0.779963216,260.502976,5.98,4.6,5.10935934,3.930276415,24
32.867309,-117.2635896,2020-06-03T20:30:00+00:00,1.107768564,266.799622,9.752380952,0.746509196,247.0278555,10.27,7.9,8.042456342,6.186504878,24
32.8672459,-117.2635496,2020-06-03T21:00:00+00:00,1.063109111,265.2778727,8.904347826,0.724630181,248.5773642,6.89,5.3,5.916051681,4.550808985,24
32.8672369,-117.2635211,2020-06-03T21:30:00+00:00,1.119326929,264.1893446,8.904347826,0.713223489,260.1367716,5.59,4.3,4.853901391,3.733770301,24
32.8671811,-117.2634862,2020-06-03T22:00:00+00:00,1.207781115,268.3504447,9.309090909,0.740995853,232.4124991,7.67,5.9,6.302769672,4.848284363,24
32.8671411,-117.2635125,2020-06-03T22:30:00+00:00,1.149134663,264.4753559,9.309090909,0.702924284,231.274599,8.97,6.9,7.50185321,5.770656315,24
32.8671721,-117.2635187,2020-06-03T23:00:00+00:00,1.033869761,261.3819717,9.752380952,0.697279483,218.0582612,10.01,7.7,8.597512367,6.613471052,24
32.8671238,-117.2635137,2020-06-03T23:30:00+00:00,0.92950188,268.9272698,9.309090909,0.646013448,211.4051709,11.05,8.5,10.28254252,7.909648089,23.30769231
32.86717,-117.2634665,2020-06-04T00:00:00+00:00,1.000122368,258.6528573,9.309090909,0.612454741,211.0684289,15.34,11.8,13.79280101,10.60984693,23
32.8672373,-117.2634626,2020-06-04T00:30:00+00:00,0.967356094,262.6977507,9.309090909,0.614860557,201.6085262,15.08,11.6,13.2037106,10.15670046,23
32.8673451,-117.2634979,2020-06-04T01:00:00+00:00,0.938282292,257.5936859,9.309090909,0.622170417,189.0608452,16.77,12.9,15.63127564,12.02405818,23
32.8674297,-117.2635778,2020-06-04T01:30:00+00:00,0.947400606,255.068318,8.533333333,0.606660963,189.3254329,17.55,13.5,14.70923934,11.31479949,23
32.867457,-117.2636106,2020-06-04T02:00:00+00:00,1.064785322,257.647888,9.309090909,0.632326531,191.3427372,15.73,12.1,13.06966611,10.05358932,22
32.8674841,-117.2636612,2020-06-04T02:30:00+00:00,0.877246907,254.0732472,9.309090909,0.589350574,190.2123138,14.43,11.1,12.73098768,9.793067447,22
32.8674835,-117.2636719,2020-06-04T03:00:00+00:00,0.918912899,254.384239,5.535135135,0.570352067,181.374287,13.13,10.1,11.1450471,8.573113153,20.44230769
32.8674634,-117.263623,2020-06-04T03:30:00+00:00,0.968185004,256.590784,9.752380952,0.587925655,191.4713556,13,10,10.30010404,7.923156951,20
32.8673597,-117.2635626,2020-06-04T04:00:00+00:00,0.915622903,258.7287155,9.309090909,0.601759851,201.4389193,11.7,9,9.228888605,7.099145081,20
32.8673214,-117.2636087,2020-06-04T04:30:00+00:00,0.938049658,258.29101,4.654545455,0.618442359,160.2253066,10.79,8.3,9.537514244,7.336549418,20
32.8673496,-117.263635,2020-06-04T05:00:00+00:00,0.942419148,256.4430674,4.654545455,0.624324268,174.2109299,8.71,6.7,7.485314676,5.757934366,20
32.8673154,-117.2636364,2020-06-04T05:30:00+00:00,1.036020984,258.5166744,9.752380952,0.654339081,177.9595408,7.28,5.6,5.314947273,4.088420979,20
32.8672552,-117.2635983,2020-06-04T06:00:00+00:00,0.974440588,257.8441458,8.192,0.658638266,171.5104973,7.02,5.4,6.011598875,4.624306827,20.05769231
32.8672056,-117.2635249,2020-06-04T06:30:00+00:00,1.114560247,257.20635,8.192,0.679057642,181.1288228,8.58,6.6,7.745707223,5.958236325,20.09615385
32.8671668,-117.2635678,2020-06-04T07:00:00+00:00,0.994041437,256.6744215,9.309090909,0.669848298,167.5272371,7.28,5.6,5.568033279,4.283102522,20
32.8672909,-117.2636383,2020-06-04T07:30:00+00:00,1.085136016,262.2331969,8.904347826,0.688506485,175.5488665,6.11,4.7,5.416073063,4.166210048,20
32.8673248,-117.2636871,2020-06-04T08:00:00+00:00,1.030429034,261.2938384,8.904347826,0.681289162,112.8018942,7.02,5.4,5.363410302,4.125700232,20
32.8673561,-117.2637065,2020-06-04T08:30:00+00:00,0.887543412,262.3561359,8.904347826,0.656248788,106.458447,5.2,4,3.844458577,2.957275829,20
32.8674327,-117.2637373,2020-06-04T09:00:00+00:00,1.090271513,263.317592,8.904347826,0.616988209,112.5101013,3.38,2.6,1.133436698,0.871874383,20
32.8674856,-117.2637993,2020-06-04T09:30:00+00:00,0.975470891,266.3116907,9.309090909,0.611709734,156.6979445,4.68,3.6,3.340734507,2.569795775,20
32.8675156,-117.2637813,2020-06-04T10:00:00+00:00,0.957057574,268.5663601,9.309090909,0.623464811,140.2197879,8.58,6.6,6.516085581,5.012373524,20
32.8675097,-117.2637866,2020-06-04T10:30:00+00:00,1.042543506,265.8258013,9.309090909,0.592468767,167.0499373,7.54,5.8,5.834560817,4.488123706,20
32.8675061,-117.2637547,2020-06-04T11:00:00+00:00,0.873787769,266.4887614,8.192,0.550309619,194.8251155,12.35,9.5,10.10610723,7.773928636,20
32.8674434,-117.2637311,2020-06-04T11:30:00+00:00,0.825276924,263.326338,9.309090909,0.518186861,178.2678594,9.62,7.4,7.509314827,5.776396021,20
32.8674789,-117.2638053,2020-06-04T12:00:00+00:00,0.732999206,265.4719289,8.533333333,0.493028496,177.2487451,6.5,5,5.361190286,4.123992528,19.33653846
32.8674675,-117.2639479,2020-06-04T12:30:00+00:00,0.694084406,260.8912688,9.309090909,0.461035955,110.2991758,5.72,4.4,3.800031561,2.923101201,19.17307692
32.8674937,-117.2638838,2020-06-04T13:00:00+00:00,0.813466098,260.6370151,8.904347826,0.491257689,162.0274032,11.44,8.8,8.736763495,6.720587304,19.25
32.8674836,-117.2637949,2020-06-04T13:30:00+00:00,0.702020006,264.866086,9.309090909,0.461020645,112.183687,7.67,5.9,6.059353098,4.661040845,19
32.8673963,-117.263715,2020-06-04T14:00:00+00:00,0.718426141,252.0893932,8.904347826,0.46281594,139.2025146,4.55,3.5,3.315748151,2.550575501,19
32.8674263,-117.2637136,2020-06-04T14:30:00+00:00,0.766974567,250.0613312,5.688888889,0.432270055,181.1846905,10.66,8.2,8.231075973,6.331596902,19.375
32.8674964,-117.2638022,2020-06-04T15:00:00+00:00,0.656520793,254.9369253,5.389473684,0.38547072,173.5646297,11.31,8.7,9.08435306,6.987963892,19
32.8674983,-117.2638441,2020-06-04T15:30:00+00:00,0.638726055,249.7327522,5.251282051,0.393911473,130.4561882,9.36,7.2,7.635459691,5.873430532,19.05769231
32.8674916,-117.2638519,2020-06-04T16:00:00+00:00,0.666663456,252.592917,14.62857143,0.423951909,146.5634257,5.46,4.2,4.399989525,3.384607327,19.49038462
32.8675362,-117.2637383,2020-06-04T16:30:00+00:00,0.599051068,244.4654579,9.309090909,0.370345762,145.60777,8.97,6.9,7.711998858,5.932306814,19
32.8675383,-117.2637529,2020-06-04T17:00:00+00:00,0.593957955,246.424841,6.206060606,0.408150919,161.6842484,8.06,6.2,6.753322323,5.194863325,20
32.8675388,-117.2637471,2020-06-04T17:30:00+00:00,0.747645177,258.1748157,4.876190476,0.406145256,182.9689759,7.8,6,6.526889605,5.020684312,20
32.867554,-117.2637393,2020-06-04T18:00:00+00:00,0.649420976,255.9646128,4.654545455,0.423024441,169.7392522,12.09,9.3,10.15976525,7.815204036,20
32.8675134,-117.2636118,2020-06-04T18:30:00+00:00,0.613252694,249.4979803,4.995121951,0.383126796,194.5415455,11.57,8.9,9.989937984,7.68456768,20.90384615
32.8675049,-117.2636128,2020-06-04T19:00:00+00:00,0.640170926,248.4604356,4.762790698,0.398081914,193.8156721,15.73,12.1,12.44663931,9.574337932,22
32.8675186,-117.2635732,2020-06-04T19:30:00+00:00,0.595775637,241.7688775,8.904347826,0.401932699,195.0126519,14.17,10.9,12.44862381,9.575864471,22
32.8674753,-117.2635275,2020-06-04T20:00:00+00:00,0.708054156,239.8472392,4.995121951,0.413595052,212.1414568,14.17,10.9,12.01916714,9.245513185,22
32.8675074,-117.2635542,2020-06-04T20:30:00+00:00,0.702432982,241.9366153,8.904347826,0.37716314,201.144756,14.43,11.1,12.73082772,9.792944396,22
32.8675086,-117.2634546,2020-06-04T21:00:00+00:00,0.584074275,265.954206,9.752380952,0.391684511,179.4609489,15.08,11.6,13.63043806,10.48495235,22
32.8674989,-117.2634358,2020-06-04T21:30:00+00:00,0.702254864,272.7172005,8.904347826,0.409504796,186.4148836,14.56,11.2,11.97832217,9.214093975,22
32.8674958,-117.2635301,2020-06-04T22:00:00+00:00,0.780808019,254.1408041,8.904347826,0.396587939,189.9798818,11.44,8.8,9.747490199,7.498069384,22.34615385
32.8674803,-117.2634921,2020-06-04T22:30:00+00:00,0.711991317,255.834893,15.75384615,0.385362946,184.303337,14.04,10.8,12.06216063,9.278585097,22
32.8674871,-117.2634884,2020-06-04T23:00:00+00:00,0.642087515,247.1104966,8.192,0.373726645,184.0411711,15.73,12.1,14.19913159,10.92240892,22
32.8675017,-117.2635066,2020-06-04T23:30:00+00:00,0.659340312,243.3899072,8.904347826,0.361965046,185.9901237,15.34,11.8,14.0317126,10.79362508,22
32.8674239,-117.2634329,2020-06-05T00:00:00+00:00,0.644128123,238.5942016,8.192,0.364985687,209.1858387,14.17,10.9,11.09716911,8.536283933,22
32.8672788,-117.26342,2020-06-05T00:30:00+00:00,0.661442101,239.2974265,8.533333333,0.369449308,214.858834,11.7,9,10.30318689,7.925528376,22
32.8671655,-117.2634709,2020-06-05T01:00:00+00:00,0.604552717,243.0061669,8.192,0.402460907,214.6961425,11.7,9,9.89857604,7.614289262,22
32.8671189,-117.2635385,2020-06-05T01:30:00+00:00,0.589249887,247.0168995,15.75384615,0.409811945,223.0402479,7.67,5.9,6.412561324,4.93273948,20.07692308
32.8671874,-117.2636379,2020-06-05T02:00:00+00:00,0.61534887,246.4866885,8.904347826,0.412851248,189.7154135,9.49,7.3,7.8520649,6.040049923,20.90384615
32.8672805,-117.2635918,2020-06-05T02:30:00+00:00,0.605164445,244.8750558,9.309090909,0.401033352,217.8487536,9.36,7.2,8.066009828,6.204622945,20
32.8673159,-117.2635729,2020-06-05T03:00:00+00:00,0.617236913,242.2963974,9.752380952,0.381836931,220.6289395,6.89,5.3,6.051711519,4.655162707,20
32.8672421,-117.26367,2020-06-05T03:30:00+00:00,0.659383633,249.8225233,15.75384615,0.416945204,189.9618272,10.27,7.9,8.172106434,6.286235719,20
32.8673438,-117.2637145,2020-06-05T04:00:00+00:00,0.685874937,251.4034479,9.309090909,0.421142211,182.3780252,10.27,7.9,9.222993285,7.094610219,20
32.8673017,-117.2637677,2020-06-05T04:30:00+00:00,0.801639748,254.6836266,8.533333333,0.473555313,168.6712328,8.45,6.5,7.300497124,5.615767019,20
32.8671764,-117.2638397,2020-06-05T05:00:00+00:00,0.824910537,253.5567597,17.06666667,0.44956302,155.8201564,8.97,6.9,7.294700139,5.611307799,20
32.8671973,-117.2638851,2020-06-05T05:30:00+00:00,0.691174785,257.7138347,8.533333333,0.448099897,166.1645769,9.62,7.4,8.80068793,6.769759946,20
32.8672746,-117.2638035,2020-06-05T06:00:00+00:00,0.678887159,257.5817385,8.533333333,0.434160581,173.3933901,7.8,6,5.983787176,4.602913212,20
32.8672224,-117.2637208,2020-06-05T06:30:00+00:00,0.724190816,255.1655948,7.585185185,0.453031657,136.6916972,4.29,3.3,2.76670266,2.128232815,20
32.8671531,-117.2637436,2020-06-05T07:00:00+00:00,0.707203355,250.0752054,14.62857143,0.511199539,203.1758093,5.72,4.4,5.164485824,3.972681403,20
32.8671695,-117.2636848,2020-06-05T07:30:00+00:00,0.766090703,245.7225085,13.65333333,0.438177545,156.0913249,6.89,5.3,6.059545502,4.661188848,20
32.8670986,-117.26368,2020-06-05T08:00:00+00:00,0.767942281,242.9626868,17.06666667,0.467055007,95.69368495,6.76,5.2,4.616929326,3.551484097,20
32.8674081,-117.2636678,2020-06-05T08:30:00+00:00,0.66300537,263.736273,7.876923077,0.454188565,189.4118025,8.19,6.3,7.320343346,5.631033343,20
32.8674374,-117.2636703,2020-06-05T09:00:00+00:00,0.829656088,269.2689956,8.533333333,0.441065579,170.1968255,9.23,7.1,8.034012631,6.180009716,20
32.8674532,-117.2637421,2020-06-05T09:30:00+00:00,0.688714723,272.2805718,14.62857143,0.431796913,177.3343125,12.35,9.5,10.89389214,8.379917032,20
32.8674941,-117.2636725,2020-06-05T10:00:00+00:00,0.618338038,266.6330185,13.65333333,0.457477006,187.0672126,12.48,9.6,10.88126229,8.370201759,20
32.8675212,-117.263769,2020-06-05T10:30:00+00:00,0.69494426,260.9168871,8.904347826,0.379916297,179.8374322,13.78,10.6,12.46001741,9.58462878,20
32.8675012,-117.2638742,2020-06-05T11:00:00+00:00,0.612275442,263.1111564,7.585185185,0.386737019,171.8513253,9.75,7.5,8.843105754,6.802389042,20
32.8673726,-117.2639722,2020-06-05T11:30:00+00:00,0.6791998,267.2814859,8.904347826,0.419026883,154.0028357,9.1,7,7.802023153,6.001556272,19
