latitude,longitude,report_timestamp_utc,wave_max_height_m,wave_mean_direction_degrees,wave_peak_period_seconds,wave_significant_height_m,wind_direction_degrees,wind_speed_kn,wind_temperature_c
32.8682528,-117.2622269,10/21/2020 11:00,0.876139875,252.6322614,6.206060606,0.488090893,71.88411711,1.682337652,22
32.8681628,-117.2622977,10/21/2020 11:30,0.665948476,253.9209512,7.062068966,0.430824828,94.31587846,0.64571148,22
32.8681822,-117.2624045,10/21/2020 12:00,0.85714634,261.1321994,5.535135135,0.515764653,41.04590639,3.212363419,22
32.8680868,-117.2624741,10/21/2020 12:30,0.957617972,256.7699084,6.023529412,0.531393918,63.58442518,1.888273906,22
32.868028,-117.2625692,10/21/2020 13:00,0.884329898,260.4309649,6.023529412,0.568838966,79.13783576,5.356136047,22
32.8681113,-117.2626724,10/21/2020 13:30,0.801020341,263.2798147,6.826666667,0.557898966,85.86843502,4.564838129,22
32.8681032,-117.262662,10/21/2020 14:00,0.905587182,260.9311609,5.389473684,0.536580643,104.5975615,2.474727372,22
32.8679786,-117.2625646,10/21/2020 14:30,0.915584505,258.7990258,9.309090909,0.580161315,53.94573372,2.530773667,22
32.8679127,-117.2624856,10/21/2020 15:00,0.989110436,259.1186527,5.535135135,0.61122222,105.0502788,3.528720133,22
32.8678427,-117.2624485,10/21/2020 15:30,0.982323203,256.8771037,8.904347826,0.584616255,69.40710393,3.185883347,22
32.8678277,-117.2624985,10/21/2020 16:00,1.079576732,258.2050989,5.535135135,0.643864527,349.5349262,0.798296901,22
32.8678288,-117.2626007,10/21/2020 16:30,1.006208674,259.7937608,8.533333333,0.670485134,99.51610331,4.420244316,22.81730769
32.8678576,-117.262642,10/21/2020 17:00,1.037961965,246.7048144,6.206060606,0.653803067,170.784799,1.406646353,23
32.8678016,-117.2625389,10/21/2020 17:30,0.955864969,251.5328907,5.851428571,0.623644111,204.3216772,2.675022292,23
32.8678008,-117.2624943,10/21/2020 18:00,0.942531178,247.6462749,7.062068966,0.611172185,229.6597952,3.833068661,23.01923077
32.8678187,-117.2625246,10/21/2020 18:30,1.136514123,249.8805816,6.023529412,0.590980323,214.0602968,6.347300927,23
32.8678402,-117.2626022,10/21/2020 19:00,0.928352495,251.3885988,7.314285714,0.594058136,226.4866416,5.433095956,24
32.8679648,-117.2626882,10/21/2020 19:30,0.834186001,257.3883768,7.062068966,0.58196438,219.2495061,5.213277407,24
32.8681231,-117.2627529,10/21/2020 20:00,0.946277105,260.564267,6.206060606,0.576477787,207.0476407,5.375821422,24
32.8682,-117.2620381,10/21/2020 20:30,1.049546668,265.1778565,5.251282051,0.560582141,216.9793889,6.949519956,24
32.8682231,-117.2620131,10/21/2020 21:00,0.8535875,265.4886284,6.826666667,0.538811382,215.206087,6.935878005,24
32.8683625,-117.2621367,10/21/2020 21:30,0.921007863,267.8892583,6.206060606,0.518104705,210.0050923,7.652429636,24
32.8683174,-117.2620982,10/21/2020 22:00,0.901663199,260.3919775,5.251282051,0.543553648,211.6947742,7.653331536,23.875
32.8682466,-117.2620999,10/21/2020 22:30,0.829545545,252.7737079,5.389473684,0.536065487,196.7418069,6.972054858,24
32.8679711,-117.262052,10/21/2020 23:00,0.919702808,251.6604878,5.688888889,0.508779325,209.1771626,6.073980958,24
32.8678846,-117.2621523,10/21/2020 23:30,0.868048136,253.3577632,5.688888889,0.531499612,199.633127,5.337497359,23
32.8678275,-117.2623238,10/22/2020 0:00,0.822099546,254.0322154,5.851428571,0.548826664,202.8794644,6.048858344,23
32.8678617,-117.2624149,10/22/2020 0:30,0.783717648,251.1185009,5.851428571,0.551787177,223.9295042,5.959976254,22.57692308
32.8678496,-117.2624175,10/22/2020 1:00,0.836596119,252.6137631,6.4,0.512808524,202.7041423,4.768809139,22
32.8679015,-117.2625602,10/22/2020 1:30,0.840028235,251.881419,6.4,0.48681664,188.5632358,4.125709358,22
32.8679787,-117.2626072,10/22/2020 2:00,0.762556761,258.8006587,6.4,0.465028391,202.7362859,5.354275183,22
32.8679294,-117.2625963,10/22/2020 2:30,0.787764907,254.7717672,5.851428571,0.473502658,151.3085583,3.738645837,22
32.8679382,-117.2626545,10/22/2020 3:00,0.729408417,254.0750458,5.535135135,0.466208742,144.2829009,3.758933548,22
32.8679367,-117.2626431,10/22/2020 3:30,0.643297982,253.7215828,5.535135135,0.446799306,156.6580507,5.419727915,22
32.8678964,-117.2626362,10/22/2020 4:00,0.769598136,259.5421813,5.688888889,0.455772615,164.4243817,4.709697759,22
32.8679127,-117.2626379,10/22/2020 4:30,0.685630979,250.6920006,9.752380952,0.44696176,178.9067915,6.471266656,22
32.8678858,-117.2626365,10/22/2020 5:00,0.68959225,265.1747994,10.24,0.486597421,183.7454983,5.925514336,22
32.8678498,-117.2626212,10/22/2020 5:30,0.692806575,262.8390998,10.24,0.453437802,167.8651326,4.400504968,22
32.8678504,-117.2626021,10/22/2020 6:00,0.714078819,265.6031083,8.904347826,0.482017722,147.664997,6.864298028,22
32.8678563,-117.2626079,10/22/2020 6:30,0.857025769,258.9104197,9.309090909,0.464757386,161.0951317,8.006100608,22
32.8678277,-117.2625834,10/22/2020 7:00,0.581645344,249.9970415,9.752380952,0.418938056,110.8723178,5.685001791,22
32.8678789,-117.2625471,10/22/2020 7:30,0.663026787,254.2808308,9.752380952,0.402843993,156.9263865,4.689917064,22
32.8681858,-117.2625636,10/22/2020 8:00,0.702905658,267.6549058,9.752380952,0.408971457,130.9512036,6.153468808,22
32.8682028,-117.2621729,10/22/2020 8:30,0.575797368,259.8290374,5.688888889,0.395835401,145.063191,3.557225107,22
32.8682201,-117.2620841,10/22/2020 9:00,0.567652859,271.3533941,8.904347826,0.396055424,164.3502911,3.160721458,22
32.8682909,-117.2621436,10/22/2020 9:30,0.560418546,263.4912473,5.535135135,0.3609684,157.6211325,3.295950844,22
32.868389,-117.2622967,10/22/2020 10:00,0.60178232,270.0750308,9.752380952,0.366351262,102.8564031,2.059739149,22
32.8683691,-117.262286,10/22/2020 10:30,0.621555755,260.3568166,5.851428571,0.393050362,150.0267023,2.656600556,22
32.86832,-117.2622582,10/22/2020 11:00,0.586870795,250.0195684,10.24,0.374748699,198.6146336,1.745156258,22
32.8683118,-117.2622408,10/22/2020 11:30,0.646120489,252.9740941,9.752380952,0.395396906,174.5064794,4.600139128,22
32.868305,-117.2622088,10/22/2020 12:00,0.656995872,258.7678704,9.309090909,0.439276318,188.0450548,3.876774753,22
32.8683018,-117.262239,10/22/2020 12:30,0.604651291,260.7635999,8.533333333,0.43554082,132.7160803,4.926372453,22
32.868215,-117.2623036,10/22/2020 13:00,0.673953356,257.8782932,9.752380952,0.431414609,185.8397982,2.850715594,22
32.8681914,-117.2625434,10/22/2020 13:30,0.750133754,270.1144766,10.77894737,0.432461858,123.9354738,3.192449828,22
32.8681923,-117.262676,10/22/2020 14:00,0.658787174,270.4937582,8.192,0.490084555,93.33840021,3.802782171,22
32.8681807,-117.2626567,10/22/2020 14:30,0.659327205,266.4489269,9.309090909,0.456233794,186.9554656,2.33964184,22
32.8679908,-117.2625857,10/22/2020 15:00,0.762873674,270.7350388,8.533333333,0.508429746,69.56953108,2.124009231,22
32.8679369,-117.2625281,10/22/2020 15:30,0.950578107,271.8616254,9.309090909,0.56275248,154.9611466,3.020560032,22
32.8678775,-117.2624451,10/22/2020 16:00,1.110858225,275.2746673,9.752380952,0.704044227,135.3252997,2.005578671,22
32.8678934,-117.2624509,10/22/2020 16:30,1.071147286,268.4168363,8.533333333,0.628780103,197.2191633,5.103933285,22.59615385
32.8679208,-117.2624547,10/22/2020 17:00,0.980678509,275.2525889,10.24,0.645732503,184.1276928,5.448662762,23
32.867996,-117.2623943,10/22/2020 17:30,1.091184984,279.7147323,10.24,0.636841935,183.9413409,4.687699013,23
32.8679648,-117.2624604,10/22/2020 18:00,1.008305353,273.3521049,9.752380952,0.641392563,184.1878689,6.768395165,23
32.8679737,-117.2624812,10/22/2020 18:30,1.194273721,277.6139386,9.309090909,0.697242739,182.4532955,5.248786994,23
32.8679132,-117.2624359,10/22/2020 19:00,0.925336714,276.4430554,9.752380952,0.572013925,175.5339469,2.230823958,23.30769231
32.8678795,-117.2625492,10/22/2020 19:30,0.930710338,269.439779,8.533333333,0.539893331,186.444537,0.601256355,24
32.8679545,-117.2625487,10/22/2020 20:00,0.773437747,266.9669473,8.904347826,0.530253044,175.4753691,7.132265948,24
32.8680811,-117.2625639,10/22/2020 20:30,0.849111842,279.4639389,9.309090909,0.511783412,211.7631812,8.204923677,24
32.8682877,-117.2620857,10/22/2020 21:00,0.902145353,276.1112104,9.752380952,0.502926485,204.0919766,9.432437704,24
32.8683915,-117.2622107,10/22/2020 21:30,0.652517127,269.2673651,7.876923077,0.461223151,207.5777741,9.55505027,24
32.8683594,-117.2621008,10/22/2020 22:00,0.728549261,260.9399375,8.533333333,0.430611424,208.0436852,9.572868045,24
32.8683725,-117.2621447,10/22/2020 22:30,0.693807459,244.9777154,9.309090909,0.449069393,194.1282045,8.472487461,24
32.8683967,-117.2622211,10/22/2020 23:00,0.667546169,245.8302579,7.314285714,0.424781226,204.1207051,8.459635988,24
32.868185,-117.262046,10/22/2020 23:30,0.779039579,238.4316917,7.585185185,0.405049759,203.658877,7.523065813,23.45192308
32.8682025,-117.2620359,10/23/2020 0:00,0.666951072,240.0048102,9.309090909,0.406132165,206.1325407,7.316112549,23
32.8680732,-117.2620423,10/23/2020 0:30,0.680022804,252.3237817,7.314285714,0.443317335,194.278262,4.512837639,22.56730769
32.8680511,-117.2621308,10/23/2020 1:00,0.65055004,251.3524827,7.314285714,0.414816053,224.1771285,4.772130185,22.49038462
32.8680125,-117.2621595,10/23/2020 1:30,0.668720433,254.12262,6.606451613,0.410802444,208.2991292,3.62432311,22.18269231
32.8679518,-117.262275,10/23/2020 2:00,0.687088728,248.0324484,6.606451613,0.387075274,208.9245915,3.463757625,22.15384615
32.8679734,-117.262318,10/23/2020 2:30,0.674319925,252.699922,11.37777778,0.433841286,204.625649,5.23051517,22
32.8680885,-117.262394,10/23/2020 3:00,0.839902558,260.0089165,10.24,0.457349492,183.601469,4.789092919,22
32.8681692,-117.2625254,10/23/2020 3:30,0.692294704,267.8665277,10.24,0.478137901,143.132158,2.271591504,22
32.8681873,-117.2625446,10/23/2020 4:00,0.848703863,270.0684273,11.37777778,0.51676607,117.3803305,2.975975361,22
32.8681244,-117.2624539,10/23/2020 4:30,0.836316219,274.2776004,10.24,0.515577233,175.3711584,4.399343055,22
32.8680699,-117.2625744,10/23/2020 5:00,0.991571783,276.5521399,10.24,0.55494861,175.5420438,5.297698352,22.00961538
32.8679879,-117.2625999,10/23/2020 5:30,0.891055124,281.6508219,10.24,0.663572692,160.1084472,5.724373154,22.14423077
32.8678971,-117.2625828,10/23/2020 6:00,1.038082491,271.9589645,10.24,0.574899876,171.1811112,6.337573124,22.19230769
32.8678848,-117.2625771,10/23/2020 6:30,0.990394621,291.6691706,11.37777778,0.61934267,178.9940679,7.115688741,22.07692308
32.8678834,-117.2625776,10/23/2020 7:00,0.936113975,276.5858498,11.37777778,0.560705091,178.4160513,6.066288858,22
32.8680146,-117.262632,10/23/2020 7:30,0.919631888,276.9951543,10.77894737,0.546477906,186.4004498,5.056636268,22.01923077
32.8681951,-117.2625006,10/23/2020 8:00,0.796292322,284.8562407,9.309090909,0.542885125,154.9841716,3.050768955,22
32.86833,-117.2622818,10/23/2020 8:30,0.886331518,282.1047212,10.24,0.500665696,135.6783229,4.111374892,22
32.8683465,-117.2623189,10/23/2020 9:00,0.713259015,280.1866413,10.24,0.502869301,152.0783225,1.645485241,22
32.8683383,-117.2622738,10/23/2020 9:30,0.888251811,288.7388699,11.37777778,0.543214378,167.8597738,3.713833432,22
32.8682723,-117.2623619,10/23/2020 10:00,0.828977706,267.8957481,10.24,0.513518256,188.9464222,1.432844712,22
32.8683441,-117.2624051,10/23/2020 10:30,0.772461732,278.4680837,10.24,0.483038783,220.4915303,2.300806031,22
32.8683778,-117.2624533,10/23/2020 11:00,0.929094786,282.6137381,10.24,0.53555681,117.0692685,1.435405168,22
32.8683366,-117.2623796,10/23/2020 11:30,0.66081359,267.0586748,9.752380952,0.45184111,97.21276694,3.484557265,22
32.8682992,-117.262211,10/23/2020 12:00,0.724746808,262.0949179,9.752380952,0.455530287,90.392555,3.704478158,22
32.8682842,-117.2621544,10/23/2020 12:30,0.673096074,281.0279251,9.752380952,0.446090014,108.6625796,3.147633251,22
32.8682372,-117.2621192,10/23/2020 13:00,0.943734839,272.0754576,11.37777778,0.461285497,116.9164285,4.067843411,22
32.8681813,-117.2621469,10/23/2020 13:30,0.62869788,270.9632159,11.37777778,0.445695847,131.5605288,3.738570825,22
32.8681044,-117.2621978,10/23/2020 14:00,0.683719217,273.9418086,10.77894737,0.499264033,146.6932046,3.384923419,22
32.8681826,-117.2622706,10/23/2020 14:30,0.812385582,277.3422346,10.77894737,0.524445461,189.2057998,4.46561381,22
32.8683562,-117.2624,10/23/2020 15:00,0.920884396,279.0632511,10.24,0.527707008,194.1532144,4.60638945,22.21153846
32.8683341,-117.2625238,10/23/2020 15:30,0.760914908,276.7700026,8.904347826,0.564026783,127.5712591,2.865862416,22.66346154
32.8682713,-117.2625352,10/23/2020 16:00,0.901031092,280.1635095,8.192,0.634979154,75.15202852,2.951910121,23
32.8681998,-117.2624914,10/23/2020 16:30,0.979815244,281.7747353,8.533333333,0.634148066,112.3641768,1.070171529,23
32.8680985,-117.262336,10/23/2020 17:00,0.95715519,276.5481392,8.904347826,0.611536669,142.6541305,0.709036137,23
32.8679683,-117.2622444,10/23/2020 17:30,0.911097511,276.6776274,8.533333333,0.656497371,253.6328938,2.462687907,24
32.8679302,-117.2623479,10/23/2020 18:00,0.919407936,270.0009193,11.37777778,0.59316848,245.5085037,3.601823244,24.48076923
32.8679736,-117.2623759,10/23/2020 18:30,0.91579081,267.1423399,7.585185185,0.580127689,258.508981,4.125132925,26
32.8681439,-117.2621261,10/23/2020 19:00,0.858505984,278.4944835,8.192,0.545325892,254.9466749,5.168944579,24
32.8682046,-117.2620566,10/23/2020 19:30,0.851409262,273.787495,7.876923077,0.530924568,240.7420885,4.777643721,24
32.8680962,-117.2620107,10/23/2020 20:00,0.814073296,270.2247074,10.77894737,0.452522595,239.2867486,6.881380805,23
32.8681727,-117.2620392,10/23/2020 20:30,0.856369001,261.5037213,10.77894737,0.428375066,233.3746295,5.978674494,24
32.8682183,-117.262064,10/23/2020 21:00,0.730897243,266.6098287,7.585185185,0.457743231,223.0215904,6.843839639,24
32.8683037,-117.2621076,10/23/2020 21:30,0.658289543,255.0323724,6.4,0.396093753,226.2384013,7.324226691,24
32.8682636,-117.2621048,10/23/2020 22:00,0.760666439,262.5581508,6.206060606,0.446397823,247.38755,5.778128797,24
32.8681781,-117.262087,10/23/2020 22:30,0.712333378,263.1196784,7.585185185,0.441251597,253.018017,5.242550604,23.59615385
32.8680858,-117.2620679,10/23/2020 23:00,0.750778237,261.9349276,8.533333333,0.474599651,252.7111183,6.337878683,23
32.8680761,-117.262062,10/23/2020 23:30,0.71126855,259.3348644,8.904347826,0.45030061,247.6591945,5.011772647,23
32.8680051,-117.2620976,10/24/2020 0:00,0.928256566,271.2040265,8.904347826,0.489134507,241.6096487,4.524948945,23
32.8678659,-117.2622372,10/24/2020 0:30,0.897393354,265.1048048,7.876923077,0.492067124,244.7870557,4.039641333,22
32.8678342,-117.2624113,10/24/2020 1:00,0.902161376,261.2329494,8.904347826,0.485940795,258.1557865,4.811940397,22
32.8678327,-117.2624395,10/24/2020 1:30,0.76268665,259.8260854,6.826666667,0.464330045,274.2535643,3.901907531,22
32.8678129,-117.2624222,10/24/2020 2:00,0.752484126,264.4775688,10.24,0.456696297,266.4334635,4.488924076,22
32.8678112,-117.2624686,10/24/2020 2:30,0.77720677,252.6541478,10.77894737,0.420554586,266.8800775,4.167330969,22.08653846
32.8678545,-117.2625109,10/24/2020 3:00,0.676003346,267.0064033,10.77894737,0.452848417,253.4726534,2.831108101,22.25
32.8678873,-117.2626247,10/24/2020 3:30,0.801206969,264.1844632,10.77894737,0.443720455,241.3902214,2.173639693,22.14423077
32.8679669,-117.2626039,10/24/2020 4:00,0.684360963,266.3176519,10.24,0.431994505,270.5333272,1.534289903,22.11538462
32.8680307,-117.2625673,10/24/2020 4:30,0.752409313,271.688143,9.752380952,0.457403505,216.4530394,2.808505237,22.18269231
32.8680128,-117.2625908,10/24/2020 5:00,0.754800128,270.039231,10.24,0.456189459,236.5783642,1.776643815,22.26923077
32.867989,-117.2626342,10/24/2020 5:30,0.816602027,271.205486,9.309090909,0.464021353,275.4669973,2.422125268,22.31730769
32.867904,-117.2625782,10/24/2020 6:00,0.946989465,271.6957444,7.876923077,0.478171038,236.9117308,2.313763451,22.43269231
32.8678371,-117.2624614,10/24/2020 6:30,0.807600473,268.2794068,8.533333333,0.496189379,164.6364675,0.518866754,22.13461538
32.8678123,-117.262503,10/24/2020 7:00,0.779580231,275.9914847,9.752380952,0.467637868,286.69735,2.412789439,22.22115385
32.8678202,-117.262558,10/24/2020 7:30,0.751675809,288.4066048,10.24,0.476375779,299.4164719,3.23350968,22.47115385
32.8678467,-117.2625923,10/24/2020 8:00,0.926101974,274.3023813,10.24,0.47507091,358.2608862,2.173809122,22.23076923
32.8678864,-117.2623368,10/24/2020 8:30,0.684472706,268.1634419,10.24,0.444044978,33.50180628,2.300317173,22.09615385
32.8678743,-117.2624977,10/24/2020 9:00,0.630659422,262.0243634,9.309090909,0.431815449,43.59511537,2.140787845,22.05769231
32.8679518,-117.2625545,10/24/2020 9:30,0.701528693,266.6056634,10.77894737,0.466592142,34.63211186,2.205349392,22
32.8681009,-117.2624797,10/24/2020 10:00,0.758982633,272.1916438,9.309090909,0.465320262,32.57847489,2.289797099,22
32.8681868,-117.2623462,10/24/2020 10:30,0.789235013,273.2825814,11.37777778,0.522810564,51.78159125,2.588234712,22
32.8682056,-117.2623337,10/24/2020 11:00,0.679940807,264.1544429,12.04705882,0.45898844,49.43048689,2.134522697,22
32.868225,-117.2623997,10/24/2020 11:30,0.705958003,270.6244908,10.77894737,0.468312404,48.12046467,2.670658213,22
32.8682398,-117.2623891,10/24/2020 12:00,0.692681509,269.3965178,9.752380952,0.454086292,102.0110101,1.9789488,22
32.8682404,-117.2623861,10/24/2020 12:30,0.716834856,270.4049009,12.04705882,0.469460978,83.70943075,1.532051824,22
32.8682457,-117.2623198,10/24/2020 13:00,0.760206494,271.449465,9.309090909,0.484952462,140.0401307,1.649489607,22
32.8681664,-117.262269,10/24/2020 13:30,0.961637497,270.2250154,10.24,0.469608617,123.252312,2.585747183,22
32.868106,-117.2622842,10/24/2020 14:00,0.734393372,257.4809334,9.752380952,0.468325426,120.3037244,1.894308338,22
32.8680912,-117.262384,10/24/2020 14:30,0.664691104,271.1246243,9.309090909,0.463996377,88.08359576,2.237653333,22.09615385
32.8680878,-117.2622915,10/24/2020 15:00,0.877434725,280.8317488,9.752380952,0.506412354,70.42429698,2.738698914,22.59615385
32.8680647,-117.2624345,10/24/2020 15:30,0.843894568,278.6897595,9.752380952,0.500106578,115.2028655,2.474454458,23
32.8680427,-117.2626206,10/24/2020 16:00,1.077257201,273.6190391,9.752380952,0.529557889,117.1266119,2.031313868,23
32.8680624,-117.2626746,10/24/2020 16:30,0.824621602,280.4996427,8.192,0.534037967,63.34079946,1.714399679,23
32.8680753,-117.2626438,10/24/2020 17:00,0.743426446,277.8495887,8.533333333,0.502669463,319.1533486,1.015601441,23
32.8680861,-117.262637,10/24/2020 17:30,0.89869412,273.9940566,9.309090909,0.491515684,251.3014523,3.534994974,23.40384615
32.8679261,-117.2625228,10/24/2020 18:00,0.812507133,272.9728471,7.876923077,0.525702729,277.2796863,5.969374153,24
32.8678132,-117.2622597,10/24/2020 18:30,0.69753167,258.9213612,7.876923077,0.434314971,278.0305858,7.860548288,23
32.8677673,-117.2623558,10/24/2020 19:00,0.814103929,270.8940077,8.192,0.490992488,275.4367628,7.497947706,23
32.8677739,-117.2624814,10/24/2020 19:30,0.739282253,263.9506561,8.192,0.458401736,266.3058225,6.603069592,23
32.8678072,-117.2624159,10/24/2020 20:00,0.840325859,264.5601749,9.309090909,0.460938417,265.7898345,5.991540357,23.20192308
32.867893,-117.2622747,10/24/2020 20:30,0.725179076,271.9693705,8.192,0.440041416,274.1185329,5.320120193,24
32.8679012,-117.2621747,10/24/2020 21:00,0.674074435,261.4854942,8.192,0.413850085,267.6397193,6.670204994,24
32.8679027,-117.2621633,10/24/2020 21:30,0.663095701,263.4283739,9.752380952,0.416813106,287.3511214,5.546771657,24
32.8679474,-117.2620672,10/24/2020 22:00,0.729344374,264.6506775,9.309090909,0.433335457,270.569612,7.337497317,23.45192308
32.8679079,-117.2620942,10/24/2020 22:30,0.67807274,253.7584964,12.04705882,0.420940736,258.8311226,6.444920698,23
32.8679075,-117.2620702,10/24/2020 23:00,0.765261559,258.3489524,8.192,0.439560838,238.934944,6.745692087,23
32.8678395,-117.2621937,10/24/2020 23:30,0.69116228,256.7841627,10.77894737,0.43609575,261.7045539,5.971913994,23
32.867824,-117.262211,10/25/2020 0:00,0.750602573,264.9240702,8.533333333,0.449068609,278.1845156,6.67874594,23
32.867846,-117.2622348,10/25/2020 0:30,0.752493215,265.8490498,7.876923077,0.471108503,285.8435379,7.830256521,23
32.867829,-117.2622186,10/25/2020 1:00,0.779832426,265.8007464,9.309090909,0.489722141,283.067189,7.964012546,22.64423077
32.8678313,-117.2622477,10/25/2020 1:30,0.802633257,270.7400504,6.826666667,0.497573568,299.9290093,7.764873173,22.80769231
32.867809,-117.2623417,10/25/2020 2:00,0.812402461,274.9700025,2.730666667,0.50233552,299.9168229,7.624049094,22.65384615
32.8678265,-117.2624158,10/25/2020 2:30,0.782529017,277.9303985,7.876923077,0.505521288,312.3165308,6.510239133,22.38461538
32.8678215,-117.2624188,10/25/2020 3:00,0.719821186,280.0187077,3.011764706,0.521161967,288.2063559,6.094537281,22.25
32.8678218,-117.2624776,10/25/2020 3:30,0.792394426,269.5185083,3.103030303,0.525543362,307.6430684,5.253287615,22.33653846
32.8678095,-117.2624451,10/25/2020 4:00,0.885690727,269.6826617,3.011764706,0.498519243,286.1865149,4.603695682,22.16346154
32.8677942,-117.2624417,10/25/2020 4:30,0.782149275,269.9621428,9.752380952,0.504190235,281.3928156,4.390188997,22.375
32.8677754,-117.2623883,10/25/2020 5:00,0.767530685,273.0500987,8.904347826,0.514818449,297.798839,6.771249176,22.55769231
32.867779,-117.2624361,10/25/2020 5:30,0.718931006,271.7862649,3.531034483,0.489689644,299.0525129,4.804976641,22.14423077
32.8677831,-117.2624578,10/25/2020 6:00,0.870200735,273.6203507,7.876923077,0.503525328,267.7414152,5.521449527,22.25
32.8677839,-117.2624643,10/25/2020 6:30,0.814584238,271.2806247,8.533333333,0.50456122,291.3048094,5.570325331,22.18269231
32.8677921,-117.2624546,10/25/2020 7:00,0.806651874,272.1303558,8.533333333,0.508359828,291.9373648,5.757091072,22
32.8677672,-117.2624211,10/25/2020 7:30,0.832743473,274.0022355,8.904347826,0.538332101,289.1320753,7.188286884,22
32.8677695,-117.2624002,10/25/2020 8:00,0.797720864,277.1820797,9.752380952,0.499624519,246.9807758,6.679256771,22
32.8677825,-117.2624219,10/25/2020 8:30,0.880411465,266.9307735,8.533333333,0.532202427,258.0801065,5.2432521,22
32.8678006,-117.262463,10/25/2020 9:00,0.767740042,276.3812283,7.314285714,0.526509478,260.3294642,7.348615203,22
32.8677941,-117.2624387,10/25/2020 9:30,0.952271716,272.0017372,8.904347826,0.539554695,253.7922584,5.768872349,22
32.8677898,-117.2623019,10/25/2020 10:00,0.795631131,276.0733461,10.24,0.519488542,264.7204945,5.083581246,22
32.8677771,-117.2623091,10/25/2020 10:30,0.835071303,268.8067557,7.876923077,0.516052288,265.9867322,4.285246269,22
32.8677745,-117.2623858,10/25/2020 11:00,0.752409123,270.79047,7.876923077,0.465280929,250.7723558,6.51197533,22
32.867783,-117.2623713,10/25/2020 11:30,0.796505125,274.130864,8.904347826,0.46800396,251.6773471,4.521636603,22
32.8677883,-117.2623462,10/25/2020 12:00,0.822245954,273.7895277,9.752380952,0.467747441,242.1280775,6.967225243,22
32.8678029,-117.2623399,10/25/2020 12:30,0.756522225,271.3707691,3.657142857,0.488841626,244.9248686,7.974106727,22
32.8678142,-117.2622565,10/25/2020 13:00,0.778575071,261.9506134,7.314285714,0.511026726,245.1751913,8.499099896,22
32.8678567,-117.2622008,10/25/2020 13:30,0.80933703,263.0377505,3.657142857,0.508718714,245.4698813,7.076619641,22
32.8679002,-117.2621289,10/25/2020 14:00,0.819209762,262.8901862,3.592982456,0.519311309,255.2047969,8.277249145,22
32.8679637,-117.2620764,10/25/2020 14:30,0.934353897,263.6485864,3.471186441,0.561743327,266.1095813,8.532996128,22
32.8680976,-117.2620129,10/25/2020 15:00,0.899023191,259.7096958,3.413333333,0.557377225,254.2780276,12.32194621,20.88461538
32.8681274,-117.2620152,10/25/2020 15:30,1.049783596,260.3227316,3.303225806,0.610916999,258.1612559,11.67990049,20.57692308
32.8681273,-117.2620133,10/25/2020 16:00,0.996053895,263.553016,3.471186441,0.648614739,253.8245154,7.576870654,22
32.8681781,-117.2620133,10/25/2020 16:30,1.110255036,263.783472,3.471186441,0.606594459,231.8291922,8.152686945,22
32.8680953,-117.2620237,10/25/2020 17:00,0.940203331,261.5798294,3.657142857,0.577667117,223.8098139,7.133535461,22
32.8680677,-117.2620172,10/25/2020 17:30,0.978265301,253.1990828,3.471186441,0.534178066,236.9587167,11.23448939,22
32.8680093,-117.2620452,10/25/2020 18:00,0.832675896,249.4609095,3.413333333,0.506519414,231.4792658,3.313622203,22
32.8678191,-117.2623103,10/25/2020 18:30,0.777369086,251.7417353,8.904347826,0.509599498,283.55343,1.138874259,23
32.8678052,-117.2624272,10/25/2020 19:00,0.778388314,255.4362728,3.303225806,0.46762675,201.8389649,4.02334304,23.47115385
32.8678002,-117.2624359,10/25/2020 19:30,0.7281065,252.2381496,7.876923077,0.475329282,206.1181932,6.996806444,23
32.8678274,-117.2625302,10/25/2020 20:00,0.778788425,255.5104865,9.752380952,0.469553486,219.2793219,5.564476224,23
32.8679089,-117.2622505,10/25/2020 20:30,0.880482714,262.221876,3.723636364,0.534017459,209.7007226,5.665489654,23
32.8680797,-117.2621343,10/25/2020 21:00,0.78766089,267.2016224,9.309090909,0.530140957,196.9876834,7.009979462,22.23076923
32.8679501,-117.2620763,10/25/2020 21:30,0.910567577,271.4345183,3.792592593,0.55186141,277.8676883,12.73947663,22.33653846
32.8678265,-117.2622113,10/25/2020 22:00,1.051348934,276.5957519,3.657142857,0.613308409,308.8125839,8.609169055,22
32.8677947,-117.262381,10/25/2020 22:30,0.836819719,278.7030495,3.864150943,0.57771369,262.3401725,7.304299565,22
32.8677885,-117.2623741,10/25/2020 23:00,0.930661662,278.1915805,3.531034483,0.551507022,305.9710449,4.69572396,22
32.8677908,-117.262389,10/25/2020 23:30,0.842710549,272.6338388,9.309090909,0.521115045,284.6970789,2.602830726,22
32.8677893,-117.2623427,10/26/2020 0:00,0.755844653,257.9431917,3.723636364,0.497436338,237.2769849,1.45977191,22
32.8677865,-117.262307,10/26/2020 0:30,1.110170429,266.7155884,3.531034483,0.480466588,258.8169736,9.950987475,22
32.8677964,-117.2622628,10/26/2020 1:00,0.920527113,250.8304079,3.531034483,0.551060811,258.3944168,11.73746482,22
32.8678026,-117.2622364,10/26/2020 1:30,0.933987722,255.194244,3.250793651,0.608423708,249.7726547,6.787290397,22
32.8678621,-117.2622393,10/26/2020 2:00,1.010946772,265.5958394,3.723636364,0.602970607,274.2300102,5.166583455,22
